503,510,310
509,519,304
513,522,310
516,520,318
517,527,312
517,531,303
512,533,301
501,513,303
488,483,299
488,464,293
500,457,294
510,457,315
515,462,337
514,467,342
512,473,330
517,479,318
529,483,316
539,487,320
539,488,320
541,483,324
531,496,304
526,498,309
529,493,313
529,492,313
538,483,322
543,481,321
540,489,318
547,494,319
547,506,317
546,515,325
565,507,325
582,507,287
576,499,290
566,495,288
544,505,279
517,505,295
521,505,338
513,520,348
496,538,340
512,538,329
538,542,312
548,543,320
543,543,327
540,545,322
525,557,338
531,567,354
536,592,348
534,613,357
561,621,344
518,648,319
518,633,347
555,645,342
574,633,335
506,633,330
541,598,349
550,577,351
512,575,386
523,598,407
534,620,386
485,677,349
523,674,369
579,655,377
547,683,366
546,661,384
538,685,402
515,684,404
533,683,432
520,686,409
536,686,418
538,690,422
533,690,424
543,678,402
527,693,413
540,698,422
500,743,400
488,712,423
493,678,403
455,671,404
450,680,417
453,684,410
470,684,437
489,673,438
507,666,418
512,658,387
492,681,362
484,679,373
480,624,404
486,619,385
484,641,368
462,668,366
478,721,355
451,689,410
473,700,401
433,691,392
445,687,416
458,686,416
473,670,442
497,675,437
470,701,439
491,677,443
495,721,457
473,686,469
527,702,463
437,717,434
517,706,424
499,705,410
449,719,450
510,705,507
514,688,485
471,709,454
511,669,452
498,719,415
473,714,389
527,696,409
457,729,390
514,706,484
531,663,493
486,718,464
498,700,467
498,720,455
479,742,476
483,704,565
493,671,526
455,675,550
414,719,567
427,695,570
402,728,603
395,675,570
448,671,561
460,790,552
445,692,553
471,650,583
424,707,578
431,661,571
441,648,622
407,663,621
393,649,648
362,647,641
380,687,624
348,633,692
388,602,636
378,624,637
407,605,625
390,649,604
401,680,575
415,689,582
407,613,625
412,633,640
418,696,584
383,679,621
392,658,592
409,685,583
453,716,558
445,691,568
433,691,570
450,725,538
399,737,546
441,720,542
445,721,527
436,757,527
476,694,508
492,664,529
471,693,516
470,705,514
476,697,523
494,704,529
517,686,530
497,749,519
504,783,531
456,801,510
425,765,534
491,694,524
507,684,520
504,697,530
498,679,516
508,712,508
503,720,507
500,728,500
492,740,508
493,713,510
495,713,510
485,713,508
489,711,497
476,722,498
479,724,508
484,702,513
471,719,501
486,724,487
483,725,481
484,724,479
493,718,476
482,707,476
478,701,478
480,712,477
476,730,481
483,726,486
488,738,476
484,736,478
496,717,472
483,707,462
480,678,470
479,686,465
462,712,472
464,743,482
469,762,489
460,783,494
420,816,493
405,807,493
379,807,480
375,764,492
404,726,495
423,690,502
437,665,502
443,651,505
451,618,512
473,587,509
474,593,503
470,612,506
468,659,497
460,730,493
456,785,495
442,845,505
446,905,500
425,889,491
390,814,464
407,740,455
434,685,453
438,642,459
457,597,473
479,574,482
487,574,480
493,575,481
488,592,477
477,625,475
466,679,466
454,735,461
466,767,446
454,794,447
461,808,443
455,815,448
426,813,462
407,829,483
364,828,490
376,767,495
417,690,503
456,637,506
495,604,502
511,595,490
495,601,494
490,612,490
496,621,486
494,640,484
497,690,477
511,731,476
503,773,488
513,788,499
507,831,489
473,854,473
449,832,459
444,768,457
464,717,455
480,673,467
485,649,472
487,641,474
499,628,478
518,615,476
515,622,473
501,628,475
501,662,456
474,706,455
476,757,452
489,772,459
519,781,469
534,778,475
513,786,487
492,796,498
474,820,488
442,793,502
454,785,513
478,689,485
459,673,523
481,670,537
513,664,537
504,650,540
506,657,537
508,651,545
503,670,549
509,667,551
515,679,550
500,728,559
528,767,559
523,804,575
561,801,570
528,851,545
485,826,531
504,735,515
514,697,504
519,672,507
518,658,510
524,661,501
533,648,501
542,623,507
534,623,500
505,654,491
504,660,492
515,682,484
519,713,492
547,753,499
562,817,506
573,873,516
532,907,526
485,881,530
451,830,511
451,745,505
466,694,503
477,666,512
503,661,514
522,662,514
534,634,517
539,608,517
546,607,511
541,627,511
531,659,511
534,730,507
550,786,523
560,850,535
526,860,518
477,835,486
471,776,468
487,722,456
486,698,459
492,673,460
494,678,457
494,668,468
513,644,481
517,628,485
497,637,486
491,643,488
488,654,487
476,688,487
483,734,487
505,800,481
511,848,492
500,875,509
458,859,504
435,809,488
439,739,489
449,686,503
448,680,514
462,683,517
491,669,516
515,656,513
515,657,512
515,661,511
517,665,510
511,671,518
508,672,523
497,690,522
488,705,531
488,708,540
506,714,541
511,719,545
511,720,548
514,751,539
494,780,533
476,811,510
471,843,476
449,828,441
458,748,444
491,690,436
495,671,441
501,680,449
501,690,459
505,699,464
504,691,473
506,675,477
510,663,479
514,664,478
510,673,478
511,682,474
512,695,471
513,694,480
523,692,487
529,703,493
542,712,497
548,724,493
549,744,489
559,749,479
534,756,486
512,750,481
461,761,435
483,748,409
533,752,405
549,738,434
534,711,468
525,695,479
501,679,491
490,670,496
505,680,483
512,692,481
516,692,498
518,688,520
526,695,530
546,725,522
548,756,522
540,772,516
513,791,495
487,785,450
506,724,436
527,713,415
517,689,414
491,691,425
472,703,455
477,685,484
489,675,490
479,702,478
471,711,480
470,711,487
474,708,494
484,716,498
498,734,503
523,734,498
521,748,482
479,745,485
439,750,461
375,780,453
362,735,481
417,667,488
444,645,488
447,641,489
443,652,483
441,666,478
449,675,483
472,695,484
467,724,482
455,742,481
466,734,482
475,764,475
474,785,482
506,759,490
523,711,502
520,682,501
507,687,486
490,714,477
485,731,479
489,734,489
497,726,497
500,716,499
495,718,494
491,717,492
492,716,489
494,714,486
493,711,489
496,716,490
494,724,491
489,725,495
491,724,495
493,721,495
492,719,493
489,715,490
487,712,487
491,715,485
495,721,488
501,718,492
503,716,494
506,714,496
511,712,495
516,712,494
521,718,496
529,725,498
536,723,495
535,715,493
535,711,491
531,716,488
531,716,485
527,719,482
517,747,481
503,783,491
487,805,502
467,840,497
428,857,490
396,806,493
425,725,493
444,687,502
447,668,521
465,677,521
480,684,518
492,656,520
513,623,512
518,615,505
515,619,503
484,678,503
471,750,510
478,829,522
477,879,532
475,873,513
441,848,487
426,773,486
462,690,476
470,653,469
466,629,481
476,607,493
494,596,496
512,591,500
509,604,500
499,638,499
474,689,499
472,721,494
454,774,483
455,813,487
462,852,485
439,879,501
429,857,504
397,854,497
380,798,500
418,707,510
442,649,522
453,611,530
474,593,527
496,580,522
516,581,515
514,598,515
509,630,514
509,690,512
503,741,514
501,786,514
500,817,527
516,844,530
486,867,518
440,839,500
439,800,472
464,750,462
487,704,468
493,670,481
495,655,488
505,633,495
508,613,501
514,604,496
509,607,492
509,615,483
501,651,472
484,701,475
501,742,478
524,769,477
535,793,481
548,814,490
522,851,484
472,874,488
425,855,480
400,794,476
425,723,480
443,672,490
461,644,504
487,645,507
501,656,508
506,652,517
522,636,519
527,635,513
522,639,509
514,674,503
511,723,499
509,770,495
504,803,501
519,818,500
498,850,494
444,815,497
447,750,474
476,695,464
486,674,468
480,671,483
483,687,491
484,695,496
508,669,502
522,661,505
507,658,509
501,662,500
490,693,482
483,712,481
505,724,482
512,759,485
515,774,499
520,802,497
474,836,508
448,812,507
455,760,487
469,708,485
470,680,497
473,676,510
486,675,513
498,671,513
509,665,513
511,656,512
516,669,507
518,676,507
515,698,507
519,729,508
524,772,507
525,797,516
524,796,513
507,813,498
477,795,496
473,756,484
489,715,481
503,692,481
505,674,482
505,668,480
507,663,489
523,646,494
531,640,494
526,646,494
523,653,489
519,678,483
513,715,482
515,753,483
528,788,486
532,816,494
522,808,503
499,825,495
454,827,495
445,787,495
468,731,493
485,689,502
488,668,517
502,666,519
510,670,514
514,654,516
519,645,511
521,645,511
518,662,510
519,687,513
523,729,515
533,756,516
540,777,518
534,783,525
533,804,516
500,799,495
449,768,471
451,734,459
476,710,456
491,698,464
498,699,470
499,704,475
501,701,480
507,689,490
511,672,498
504,668,497
497,667,497
500,670,497
503,680,492
511,688,495
519,697,491
517,721,485
520,736,488
548,736,483
553,767,483
515,745,503
485,731,498
474,714,511
499,700,535
504,727,535
498,730,522
502,720,513
504,703,514
505,691,514
505,702,511
501,722,514
508,738,516
522,741,515
539,727,520
538,724,518
493,735,500
493,732,489
521,731,481
523,709,485
509,705,489
504,701,487
512,697,483
518,703,481
518,720,483
517,729,489
521,728,492
525,723,494
523,725,495
517,728,494
516,721,495
517,718,498
516,717,501
516,719,502
514,718,501
515,718,502
518,718,505
521,718,507
521,722,506
520,726,507
521,723,508
518,718,509
512,718,512
505,723,515
496,725,517
487,722,515
482,715,511
486,713,501
485,724,492
479,727,492
477,729,495
477,723,497
474,713,492
475,704,492
471,716,494
470,748,500
474,754,496
488,731,478
499,698,468
506,689,475
520,711,485
529,735,495
525,742,503
519,732,505
514,711,511
519,703,514
511,706,510
500,710,510
498,716,511
497,724,512
514,723,511
527,728,506
526,728,498
522,733,487
525,741,474
520,750,474
503,732,485
500,700,498
498,687,504
487,698,505
470,724,501
470,734,497
491,724,492
508,718,485
514,718,478
520,722,471
524,723,466
534,718,467
545,722,473
548,717,485
547,711,486
540,719,488
541,724,490
549,724,484
526,729,486
512,716,498
513,714,498
508,711,509
508,710,516
496,714,523
496,718,528
511,730,534
525,750,527
530,756,517
532,727,510
533,698,510
528,672,513
530,650,513
539,634,514
541,627,515
546,631,516
542,654,514
525,691,519
514,709,525
495,743,500
464,768,482
461,795,473
511,869,481
548,889,494
564,856,482
549,767,473
537,697,465
533,659,465
540,624,469
521,622,478
521,660,489
530,687,505
540,691,515
549,690,515
548,682,501
546,677,491
535,681,476
529,706,471
513,757,485
509,777,498
513,819,499
529,826,491
515,808,487
513,769,505
525,735,521
527,693,522
526,656,511
526,621,508
530,607,503
526,618,500
530,640,498
527,685,494
522,714,507
531,721,513
500,742,489
470,768,467
468,838,457
512,891,469
536,892,465
537,817,462
536,740,457
533,686,466
527,652,484
530,634,490
522,638,497
519,653,499
529,673,495
542,682,503
542,689,492
541,679,475
536,669,473
527,673,492
544,701,523
499,787,496
501,815,509
513,838,519
507,851,489
536,785,526
520,754,516
523,714,516
526,679,520
530,656,514
529,636,516
531,630,512
525,641,511
527,655,513
536,668,508
533,697,511
534,708,520
543,718,524
522,739,513
483,759,494
462,795,475
491,851,490
537,879,499
559,835,500
550,770,484
531,705,473
517,659,473
518,632,479
526,621,482
523,634,484
527,656,483
531,675,485
536,680,488
533,685,492
565,689,490
549,751,475
501,799,488
520,818,504
535,853,505
535,827,514
550,790,503
542,745,509
526,708,524
525,681,520
528,652,517
539,633,515
540,630,511
539,642,510
536,653,512
550,658,511
545,689,516
551,710,530
560,741,536
514,780,514
507,756,505
529,787,488
522,857,493
569,843,524
582,795,516
570,729,501
557,672,488
546,656,485
539,648,493
534,651,503
537,658,507
542,655,508
545,644,510
550,630,503
555,657,489
544,726,482
510,793,492
501,818,508
525,866,516
545,881,553
568,850,554
546,800,539
526,724,538
530,670,529
533,625,519
540,596,511
543,584,507
547,583,504
551,609,505
538,660,514
521,726,527
534,759,530
508,786,514
488,788,499
507,814,495
550,859,512
564,839,530
545,790,515
535,735,502
541,693,491
535,658,494
534,632,505
531,627,513
535,631,514
544,658,511
555,679,509
543,694,505
551,725,500
554,800,508
531,853,548
548,894,533
535,846,520
545,781,499
540,710,509
545,659,535
539,648,537
528,655,529
529,673,518
536,710,515
554,735,523
571,747,522
563,748,524
561,738,525
558,723,522
525,729,504
471,751,492
485,751,497
510,729,493
502,716,485
490,726,487
502,720,494
515,704,498
514,698,494
509,705,485
505,721,483
506,737,487
510,743,495
518,731,506
526,718,509
528,705,509
535,697,503
535,700,494
534,713,488
540,726,487
543,728,491
548,712,491
544,707,494
547,708,497
548,716,496
548,725,496
541,730,498
534,722,502
529,719,508
539,731,512
524,768,518
488,760,526
476,743,511
475,715,512
480,697,520
487,699,531
492,728,533
494,738,531
498,717,528
499,699,526
497,697,530
509,716,534
527,728,536
536,719,532
538,712,524
533,715,515
535,717,511
536,720,512
538,717,516
539,732,511
497,782,503
502,779,517
528,748,521
509,695,520
495,686,502
485,694,499
492,715,499
513,716,497
513,714,492
510,713,489
515,717,484
522,721,485
531,726,485
536,729,482
530,723,478
524,721,475
527,718,476
532,720,476
529,734,484
518,737,508
515,723,520
509,721,520
503,718,530
511,715,541
519,727,543
516,731,538
517,719,534
515,708,535
516,705,535
523,705,531
522,704,525
518,698,518
516,710,515
519,718,524
531,725,532
524,737,535
506,747,535
511,740,524
518,711,510
524,698,496
522,712,494
519,738,507
533,743,512
543,703,505
537,671,496
526,661,491
521,666,492
528,672,502
539,675,509
528,655,515
531,641,515
548,655,498
535,677,497
550,740,498
546,809,508
547,890,513
516,933,490
